,Code,Date,Title,Contents,Readcnt,Agreecnt,Disagreecnt
56,086520,2023-08-16,◆ 에코프로비엠: 폭락 징후 4가지? 매도만이 최 상책,"◆ 에코프로비엠: 폭락 징후 4가지? 매도만이 최 상책(적정가: 50만원)1. 에코프로비엠: 사장, 임원들 줄줄이 주식 팔았다회사 고위직도 고점 인식 매도: 사장이 팔면 보통 폭락2. 최근 폭락으로, 신용물량 강제 매도 당함폭락이 폭락을 낳는꼴: 카카오 폭등후 지금까지 폭락이 그 증거!3. 공매도: 고평가에 따른 공매도 폭증: 주가 하락 불가피!공매도는 주가 하락해야 수익: 공매도 엄청 매도 전망4. 에코프로: PER 60(초 고평가): 에코프로 초고평가는 곧, 폭락 징후!현대차(우): PER 7.5(저펼가): 상승 전망◆ 에코프로비엠: 50만주 매도 대기(교환사채 700억원): 수급 악재교환사채 가격 12.5만원: 현 주가 대비 212% 수익중212% 수익으로 교환사채 50만주 언제든 매도 나올 악재◆ 에코프로비엠: 우리사주 5000억 풀렸다: 수익 커서, 매도 엄청날 것◆ 유상증자: 161만주: 매도 엄창 많을듯: 폭락전, 선 매도 유리!",70,1,1
57,086520,2023-08-16,하루가 다르게, 독일에서는 투명쥐를 만들었다고 하네요 관려주들 난리 나겠네요,120,0,0
58,086520,2023-08-16,주워담워요..,"에코프로 공매 무덤입니다. 공매들 공매쳐서 주가 하락시 줍줍하면 될듯 합니다. 8.11 msci 확정으로 엑티브 자금 및 패시브 자금 약 2조 유입 예상합니다. 공매들 주가 눌러서 싸게 상환할려는 의도이니 의도에 넘어 가시면 안됩니다. 오늘 싸게 살수 있는 기회주네요.. 여유되시면 추매, 여유 안되신분은 그냥 관망하시면 될듯 합니다.",176,1,0
59,086520,2023-08-16,per1 이하라니! 예상 영업이익은 약 2천6백억원 시총은 1900억원! ,"올해 예상이 매출 3조 6천여억원 , 영업이익 2천6백여억원 근데 시가총액은 1892억원 per 1이하,,,,상장회사 서연이화를 거느린 지주회사로서 서연씨엔에프,서연 인테크등의 자동차부품업을 하는 알짜 자회사도 가지고 자동차 부품업도 걑이 영위하는 지주회사이자 사업회사인데 너무 저평가라 투자했는데,,,,per1이하라니 말이 됩니까?코스닥,코스피 통틀어 1년 영업이익에도 못미치는 시총을 가진 회사로 제가 알기로는 거의 유일한것 같습니다이종목의 세력은 개미 다 죽이고 한큐에 다올릴 생각인가 봅니다.개미가 내혼자 밖에 없는 것 같아 너무 외롭고 억울해서 세상에 알립니다이 글을 보는 개인 투자자가 있다면 서연을 한번 살펴보시기 바랍니다.",54,0,0
60,086520,2023-08-14,개인 매도가 아닌 운용사 매도가 개인 매도로 잡히네요..,"공매들 별 방법 다쓰네.. ㅋㅋ지구의 심각한 환경 문제에 따른 시대적 흐름과 숙명이 2차전지로의 에너지 대전환을 요구하네요.. 2차전지에서 앞으로 큰 부가 보입니다. 2차전지 시장은 앞으로 상상이상으로 커질듯 합니다. 석유에서 100년만에 2차전지로 에너지 대전환 시기에 우리나라의 기술력 및 생산능력이 세계1위란게 얼마나 다행이고 멋진일입니까.. 앞으로  ESS시장도 2030년엔 지금의 20배이상 성장할듯 합니다. ESS 시장은 전혀 반영이 안됐습니다. 에코그룹,포스코그룹 2차전지 관련 양대산맥 기업들 앞으로  폭발적 성장 확실해 보입니다. 중장기로 보시고 열심히 모아가야 합니다. 주가 떨어뜨리려는 공매 세력 및 음해 세력들 악의적 기사에 현혹되지 마시고, 그냥 무시해 버리세요.. 이들의 목적은 주가 떨어뜨리고 개인 물량 뺏는게 목적입니다. 특히 에코프로는 msci 편입 확정으로 대규모 엑티브 자금 및 패시브 자금 약 2조  유입으로 20~30일안에 폭등 예상됩니다. 공매로 하락시 여유되신분은 열심히 매수하면 좋을듯 합니다.",77,1,0
61,086520,2023-08-14,#2차전지 금양 포스코홀딩스 나노신소재 반등성공 의미,#2차전지 금양 포스코홀딩스 나노신소재  반등성공 의미,77,0,0
62,086520,2023-08-14,종가매수 2차전지 텐버거대장 금양 강세,종가매수 2차전지 텐버거대장 금양 강세,25,0,0
63,086520,2023-08-14,종가매수 부산갈메기 금양 바닥 진입 영차영차~~~~~,부산갈메기 금양 바닥 진입 영차영차~~~~~,23,0,0
64,086520,2023-08-14,2차전지 텐버거대장 금양 강세,2차전지 텐버거대장 금양 강세,29,0,0
65,086520,2023-08-14,110만 아래선 줍줍..,"에코프로 공매 무덤입니다. 공매들 공매쳐서 주가 하락시 줍줍하면 될듯 합니다. 8.11 msci 확정으로 엑티브 자금 및 패시브 자금 약 2조 유입 예상합니다. 공매들 주가 눌러서 싸게 상환할려는 의도이니 의도에 넘어 가시면 안됩니다. 오늘 싸게 살수 있는 기회주네요.. 여유되시면 추매, 여유 안되신분은 그냥 관망하시면 될듯 합니다.",74,1,0
66,086520,2023-08-14,공매들 머리아플겁니다.,"시장에 물량은 안나오고 하락시 물량만 더 뺏기니 환장할겁니다. 에코프로,에코프로비엠,포스코홀딩스,포스코퓨처엠은 우리나라 대표하는 2차전지 소재기업으로 고성장중입니다. 이들 기억은 공매에 따른 주가 하락은 매수기회로 줍줍하시면 됩니다.",135,2,0
67,086520,2023-08-14,에코프로는 공매칠수록 좋습니다.,"지구의 심각한 환경 문제에 따른 시대적 흐름과 숙명이 2차전지로의 에너지 대전환을 요구하네요.. 2차전지에서 앞으로 큰 부가 보입니다. 2차전지 시장은 앞으로 상상이상으로 커질듯 합니다. 석유에서 100년만에 2차전지로 에너지 대전환 시기에 우리나라의 기술력이 세계1위란게 얼마나 다행인줄 모르겠네요.. 앞으로  ESS시장도 2030년엔 지금의 20배이상 성장할듯 합니다.  ESS 시장은 전혀 반영이 안됐습니다.  에코그룹,포스코그룹 2차전지 관련 양대산맥 기업들 앞으로  폭발적 성장 확실해 보입니다. 중장기로 보시고 열심히 모아가야 합니다. 주가 떨어뜨리려는 공매 세력 및 음해 세력들 악의적 기사에 현혹되지 마시고, 그냥 무시해 버리세요.. 이들의 목적은 주가 떨어뜨리고 개인 물량 뺏는게 목적입니다. 특히 에코프로는 msci 편입 확정으로 대규모 엑티브 자금 및 패시브 자금 유입으로 20~30일안에 폭등 예상됩니다. 8.14일 조정시 열심히  매수하면 좋을듯 합니다.",135,1,0
68,086520,2023-08-14,공매도 누르는중..,"msci 확정에 따른 엑티브자금 및 패시브자금 약 2조 유입물량 뺏기지 마시고, 하락시 매수",57,1,0
69,086520,2023-08-14,줍줍.. 공매들누르는중,엑티비 자금 및 패시브 자금 약 2조가량 유입..,88,0,0
70,086520,2023-08-11,이차전지주 + 반도체주 사라.,이차전지주 + 반도체주 사라.,130,1,1
71,086520,2023-08-11,선전선동 강화 해야 ,주주들,52,0,0
72,086520,2023-08-11,미국오늘밤 9시30분 미국ppi 발표,미국오늘밤 9시30분 미국ppi 발표,64,0,0
73,086520,2023-08-11,8.11~8.31 액티브 자금 유입.. 9.1~ 패시브 자금 1.7조~2조 유입,8.11 msci 편입..  8.11~8.31 대규모 엑티브 자금 유입..  .9.1~ 약 한두달 패스브 자금 1.7조~2조 유입.. 단기 조정후 상승.. 에코프로 msci 확정됐습니다.지금부터 주주님들 정신차리셔야 합니다. 헷갈리지마세요~  8.11 오늘 저가 매수 타이밍입니다. **에코프로 msci 편입확정시 앞으로 1~2달안에 60% 상승합니다. 60% 상승시까지 홀딩후 상승 도달시 30% 이익실현후 현금보유.. 조정 기다렸다 조정 나오면 추매.. 2025년말~2026년초까지 홀딩,151,1,0
74,086520,2023-08-11,속보] 에코프로 MSCI 편입,속보] 에코프로 MSCI 편입,142,0,0
75,086520,2023-08-10,테슬라 3%도지코인 ,테슬라 3%도지코인 ,89,0,0
76,086520,2023-08-10,단기 8.31일까지.. 8.31 까지 엑티브 자금 1조 유입,"에코프로 8.11 아침 6시경  msci 편입 발표.. 편입 확정시  1조-1조7400억 패시브 자금 유입.. 올 6~7월 주가 급등때 외인자금 1조200억 유입에 비교하면 엄청난 자금 유입됩니다. 주가 큰 상승 예상됩니다. 에코프로 주주님들 대세가 2차전지인데 기관,공매들 매도 리포트 내는건 판단 착오로 지들이 포트폴리오에 편입시키지 못해 사고 싶다는 신호이니  흔든다고 흔들리지 말고 한주도 털리지 말고 물량 관리 잘하세요.. 2030년 한해 전기차만 3500조 시장입니다. 거기에  ESS 시장까지 생각하면 지금의 주가는 많이 쌉니다. 반도체 한해 150조 시장과 비교하면 어마어마한 시장규모입니다. 석유를 주원료로했던 내연기관에서 100년만에 배터리로 에너지 대전환이 이루어지는 시기입니다. 앞으로 대세는 2차전지입니다. 대세에 맞춰 중장기로 투자하시면 큰돈법니다. 우리나라 2차전지 투자에 있어 현 문제시 되는 불법공매도 처벌이 넘 형편없이 형식적입니다. 특히 7.26~27일 2차전지 폭락때 불법 공매도 심히 의심되며 관계 당국에 철저한 조사 및 엄중한 처벌 강력 요구해야 합니다. 또한 현 공매제도 개선 시급합니다. 불법 공매시 20년이하 징역 및 공매로 얻은 수익의 20배 과징금 부과, 관련업체 영업정지 등 강도 높은 공매제도 개선 시급합니다. 그리고, 중요한 공매 상환일 90일 이하 지정, 수기로 기록중인 공매기록 하루빨리 전산화 시켜서 투명하게 관리해야 합니다. 또한, 관계당국 공매에 대해 애매한 횡보 보여주고 있는데 국민들께 원성 안살려면 제대로 관리하고 제대로 처벌해야 합니다. 현재와 같은 횡보 지속되면 전화 자주하셔서 강력항의 해야 합니다.  국민들께서 나서야 바뀝니다. 내년 총선때 공매제도와 연루 의심되거나 공매제도  혁신적으로 개선하는데 소극적인 국회의원 및 정당 한표도 주지 말아야 합니다. 우리나라 정의구현을 위해 국민들께서 적극 나서서 바꿔야 합니다. 자신의 권리 스스로 나서서 찾으셔야 합니다.에코프로,포스코홀딩스 투자 참고..https:&amp; #x2F;&amp; #x2F;youtu.be&amp; #x2F;_Gkwndvb2Kg",127,1,0
77,086520,2023-08-10,공매도 좋아 보이네요, 주식은 원래 회귀성이 있어서 급등한 주식은 급락을 할 가능성이 상당히 높아요 지금 추격매수는 위험해 보이네요 일부 증권사에서 신용을 중단 한다는 이야기도 흘러 나오네요,80,0,0
78,086520,2023-08-10,매수만,종가매수]에코프로 내일은 mscj편입 새벽6시 발표일 나스닥선물도 급반등,100,0,0
79,086520,2023-08-10,종가매수 ,종가매수]에코프로 내일은 mscj편입 새벽6시 발표일 나스닥선물도 급반등,60,0,0
80,086520,2023-08-10,에코프로 내일은 mscj편입 새벽6시 발표일 강 매수,에코프로 내일은 mscj편입 새벽6시 발표일 강 매수,180,0,0
81,086520,2023-08-10,"회사 경영진 잘하면 응원해주고, 못하면 퇴출시켜야죠..",회사 발전에 저해되고 주주들에게 피해주는 경영진은 하루빨리 퇴출시켜야 합니다. 개인 투자자들 성공하기 위해선 한투연에 빨리 가입하시고 힘을 합쳐야 합니다. 지금 시급한 현 공매제도 개선 및 오랜 부패한 기득권 세력의 연결고리 끊고 퇴출 시켜야 합니다.,83,1,0
82,086520,2023-08-10,한주도 팔지말고 2025년 말까지 가져가세요,500만이상 봅니다.,135,0,1
83,086520,2023-08-10,내일발표 삼성증권은 MSCI 지수에코프로 편입 가능성을 100%로,내일발표 삼성증권은 MSCI 지수에코프로 편입 가능성을 100%로,242,0,0
84,086520,2023-08-10,에코프로 내일은 mscj편입 발표일 강 매수,에코프로 내일은 mscj편입 발표일 강 매수,170,0,0
85,086520,2023-08-09,한주도 안팔고 2025년말까지 가져가면 5배는 먹습니다.,"개인은 절대 단타금지.. 단타로 외인,기관,단타세력들 상대로 개인은 절대 수익 올릴수 없습니다. 앞으로 우리나라 경제섹터중 2차전지 따라올 경제섹터는 없습니다. 조정시 물량 모아서 일일희비 말고 우직허니 3년 가지고 가시면 큰 돈 법니다. 개인들이 돈 못버는게 단타로 접근해서 단타 세력의 흔들림에 버티지 못해서 큰 돈 못법니다. 중간에 단타 세력들 매도 리포트 내면서 엄청 겁주고 주가 흔들겁니다. 외인,기관 공매들 매도 리포트에 따른 조정시 매수 타이밍입니다. 공매들 매도 리포트는 자기들이 매수하고  싶다는 시그널입니다. 참 쉽죠.. 지구 온난화에 따른  전기차로의 전환은 시대적 흐름입니다. 또한 시급한  문제입니다. 전기차에서 가장 중요한 2차전지 우리나라 기업들이 세계 1위입니다. 세계 각국의 전기차들 우리나라 배터리가 60~80% 들어갈것으로 예상됩니다. 2030년 한해 전기차 시장만 3500조 이상 시장으로 거기에 1400조가 2차전지 시장입니다. 거기에 560조가 양극재 시장입니다. ESS 시장까지 더해지면 2차전지시장은 더욱더 커집니다. 2030년 전세계 ESS 20배 성장···&amp;amp;quot;세계 배터리 기업 합종연횡 늘어날 것&amp;amp;quot;반도체 한해 150조 시장입니다. 반도체 시장과 게임이 안될만큼  큰시장입니다. 일생에 한번 올까말까한 기회 절대 놓치지 마세요..",151,3,0
86,086520,2023-08-09,시간외 강세, 시간외 강세일때 다음날 조심 하는게 조을듯 하네요 매도 하려는거 아닌지 모르겠네요,91,0,0
87,086520,2023-08-09,텐버거대장 금양 시간외강세 ,텐버거대장 금양 시간외강세 ,42,0,0
88,086520,2023-08-09,돈빌고 싶으시면 딘타하지말고 제발 3년 가져가세요..,앞으로 우리나라 경제섹터중 2차전지 따라올 경제섹터는 없습니다. 조정시 물량 모아서 일일희비 말고 우직허니 3년 가지고 가시면 큰돈 법니다. 개인들이 돈 못버는게 단타로 접근해서 단타 세력의 흔들림에 버티지 못해서 큰돈 못법니다. 중간에 단타 세력들 매도 리포트 내면서 엄청 겁주고 주가 흔들겁니다. 매도 리포트에 따른 조정시 열심히 물량 모아가시면 됩니다. 지구 온난화에 따른  전기차로의 전환은 시대적 흐름입니다. 또한 시급한  문제입니다. 전기차에서 가장 중요한 2차전지 우리나라 기업들이 세계 1위입니다. 세계 각국의 전기차들 우리나라 배터리가 60~80% 들어갈것으로 예상됩니다. 2030년 한해 전기차 시장 3500조 이상 시장으로 거기에 1400조가 2차전지 시장입니다. 반도체 한해 150조 시장입니다. 반도체 시장과 게임이 안될만큼  큰시장입니다. 일생에 한번 올까말까한 기회 절대 놓치지 마세요..,114,0,1
